date,price,avg_precipitation,avg_max_temp,price_lag_1,price_lag_2,price_lag_3,price_lag_6,price_lag_12,target_next_price,target_pct_change,lstm_feat_0,lstm_feat_1,lstm_feat_2,lstm_feat_3,lstm_feat_4,lstm_feat_5,lstm_feat_6,lstm_feat_7,lstm_feat_8,lstm_feat_9,lstm_feat_10,lstm_feat_11,lstm_feat_12,lstm_feat_13,lstm_feat_14,lstm_feat_15
1995-11,80.5,1.0422222222222222,11.437777777777779,80.2,75.9,72.6,64.9,61.1,82.7,2.732919254658389,0.0,0.0,0.45980978,0.0,0.7071554,0.4951951,0.0,0.41196,0.0,0.0,0.36184758,0.0,0.24231367,0.0,0.1265476,0.0
1995-12,82.7,0.5182795698924731,6.006451612903226,80.5,80.2,75.9,69.1,62.7,83.3,0.7255139056831853,0.0,0.0,0.36175892,0.0,0.5644181,0.4249105,0.0,0.33434984,0.0,0.0,0.2716677,0.0,0.22663523,0.0,0.16925259,0.0
1996-01,83.3,1.4946236559139785,2.881720430107527,82.7,80.5,80.2,74.0,62.9,85.7,2.8811524609844006,0.0,0.0,0.24070129,0.0,0.41692844,0.33424246,0.0,0.2483885,0.0,0.0,0.17283887,0.0,0.20160355,0.0,0.19358478,0.0
1996-02,85.7,2.2264367816091952,6.072413793103448,83.3,82.7,80.5,72.6,62.5,86.9,1.4002333722287081,0.0,0.0,0.14255096,0.0,0.31267992,0.25804237,0.0,0.18601489,0.0,0.0,0.10031023,0.0,0.17670128,0.0,0.19416985,0.0
1996-03,86.9,1.3774193548387097,11.132258064516128,85.7,83.3,82.7,75.9,62.2,95.3,9.666283084004593,0.0,0.0,0.075371,0.0,0.25371647,0.20116171,0.0,0.14779633,0.0,0.0,0.05737322,0.0,0.15505093,0.0,0.1745262,0.0
1996-04,95.3,1.3477777777777777,21.116666666666667,86.9,85.7,83.3,80.2,62.7,100.0,4.93179433368311,0.0,0.0,0.062120944,0.0,0.26577434,0.18495466,0.0,0.15278563,0.0,0.0,0.067445084,0.0,0.13896386,0.0,0.12389182,0.0
1996-05,100.0,3.8623655913978494,27.053763440860216,95.3,86.9,85.7,80.5,64.9,94.3,-5.700000000000003,0.0,0.0,0.10601562,0.0,0.34892,0.21271685,0.0,0.1987185,0.0,0.0,0.12977338,0.0,0.13298574,0.0,0.04834702,0.0
1996-06,94.3,3.9211111111111108,28.50111111111111,100.0,95.3,86.9,82.7,69.1,91.1,-3.3934252386002153,0.0,0.0,0.20751101,0.0,0.4928829,0.29395187,0.0,0.28906846,0.0,0.0,0.24471353,0.0,0.13945782,0.0,0.0,0.0
1996-07,91.1,3.0204301075268813,28.53333333333333,94.3,100.0,95.3,83.3,74.0,85.8,-5.817782656421512,0.0,0.0,0.3356353,0.0,0.65733343,0.40508512,0.0,0.4015273,0.0,0.021198587,0.37486967,0.0,0.1567777,0.0,0.0,0.0
1996-08,85.8,4.034408602150537,27.277419354838713,91.1,94.3,100.0,85.7,72.6,75.3,-12.237762237762238,0.0,0.0,0.48100677,0.0,0.82721215,0.543038,0.0,0.5350634,0.0,0.06288293,0.5088525,0.0,0.18080175,0.0,0.0,0.0
1996-09,75.3,2.9488888888888884,22.765555555555558,85.8,91.1,94.3,86.9,75.9,71.1,-5.577689243027892,0.0,0.0,0.58931315,0.0,0.93139046,0.6500199,0.0,0.63401854,0.0,0.07641512,0.5884316,0.0,0.19878617,0.0,0.0,0.0
1996-10,71.1,1.189247311827957,19.770967741935486,75.3,85.8,91.1,95.3,80.2,67.4,-5.203938115330504,0.0,0.0,0.62642384,0.0,0.9300813,0.6782342,0.0,0.64156204,0.0,0.04054243,0.58052665,0.0,0.21536836,0.0,0.0,0.0
1996-11,67.4,1.3633333333333333,13.23111111111111,71.1,75.3,85.8,100.0,80.5,67.6,0.2967359050444935,0.0,0.0,0.6048228,0.0,0.8579966,0.6635997,0.0,0.6028358,0.0,3.870763e-05,0.5310042,0.0,0.22457413,0.0,0.0,0.0
1996-12,67.6,0.4612903225806452,6.369892473118279,67.4,71.1,75.3,94.3,82.7,68.1,0.7396449704142012,0.0,0.0,0.51769716,0.0,0.7133273,0.59417915,0.0,0.51303625,0.0,0.0,0.43290934,0.0,0.22248615,0.0,0.05920635,0.0
1997-01,68.1,0.7365591397849462,3.806451612903226,67.6,67.4,71.1,91.1,83.3,68.4,0.44052863436125017,0.0,0.0,0.39295247,0.0,0.5493978,0.49420992,0.0,0.40594333,0.0,0.0,0.31911024,0.0,0.20622878,0.0,0.11936376,0.0
