date,cereals_price,avg_precipitation,avg_max_temp,price_lag_1,price_lag_2,price_lag_3,price_lag_6,price_lag_12,target_next_price,target_pct_change,lstm_feat_0,lstm_feat_1,lstm_feat_2,lstm_feat_3,lstm_feat_4,lstm_feat_5,lstm_feat_6,lstm_feat_7,lstm_feat_8,lstm_feat_9,lstm_feat_10,lstm_feat_11,lstm_feat_12,lstm_feat_13,lstm_feat_14,lstm_feat_15
2008-12,95.1,0.9849462365591396,7.765591397849463,96.0,104.9,125.3,160.3,132.2,100.4,5.573080967402746,0.6152752,0.0,0.15587774,0.0,1.1811861,0.5300531,0.0,0.7208799,0.0,0.0,0.060442634,0.049197808,0.22325203,0.0,0.34862727,0.066004194
2009-01,100.4,0.6516129032258065,4.943010752688172,95.1,96.0,104.9,148.2,141.0,97.2,-3.1872509960159388,0.10032108,0.0,0.4338553,0.0,1.8080441,0.0,0.0,0.9893718,0.0,0.0,0.0,0.0,0.0,0.0,0.21119085,0.0
2009-02,97.2,1.1345238095238095,9.629761904761905,100.4,95.1,96.0,136.5,160.8,97.2,0.0,0.0,0.0,0.8164819,0.0,2.347252,0.0,0.0,1.1030934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03,97.2,1.8870967741935485,15.097849462365591,97.2,100.4,95.1,125.3,163.3,98.1,0.9259259259259172,0.0,0.0,1.089255,0.0,2.5582292,0.0,0.0,1.0671179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04,98.1,1.5555555555555556,21.96555555555556,97.2,97.2,100.4,104.9,162.7,103.3,5.300713557594295,0.0,0.0,1.072827,0.0,2.4450612,0.0,0.0,1.0123512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05,103.3,1.724731182795699,26.829032258064515,98.1,97.2,97.2,96.0,157.4,103.0,-0.2904162633107426,0.0,0.0,1.1561822,0.0,2.4555023,0.0,0.0,0.9824351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06,103.0,2.3944444444444444,31.21444444444445,103.3,98.1,97.2,95.1,160.3,94.5,-8.25242718446602,0.0,0.0,1.1384841,0.0,2.4103224,0.0,0.0,0.9930306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07,94.5,3.965591397849463,28.90537634408602,103.0,103.3,98.1,100.4,148.2,91.9,-2.7513227513227454,0.089179724,0.0,1.4166846,0.041632995,2.7086513,0.1656219,0.0,1.0165854,0.0,0.0,0.06687008,0.0,0.0021931455,0.0,0.0,0.0
2009-08,91.9,4.234408602150538,27.76344086021505,94.5,103.0,103.3,97.2,136.5,89.8,-2.2850924918389643,0.22733183,0.0,1.6093372,0.23524028,2.952156,0.36058897,0.0,1.0316218,0.0,0.0,0.15584227,0.0,0.12044521,0.0,0.0,0.0
2009-09,89.8,3.0533333333333337,25.384444444444444,91.9,94.5,103.0,97.2,125.3,93.8,4.4543429844098,0.06757855,0.0,1.6464856,0.03293999,3.1714478,0.20934664,0.0,1.1705384,0.0,0.0,0.03409142,0.0,0.0,0.0,0.0,0.0
2009-10,93.8,2.3946236559139784,19.1752688172043,89.8,91.9,94.5,98.1,104.9,98.0,4.477611940298511,0.0,0.0,1.6716795,0.0,3.3689055,0.093401775,0.0,1.2854816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11,98.0,0.8544444444444446,14.906666666666666,93.8,89.8,91.9,103.3,96.0,99.0,1.020408163265306,0.0,0.0,1.559402,0.0,3.427476,0.0,0.0,1.4068348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12,99.0,1.761290322580645,6.473118279569892,98.0,93.8,89.8,103.0,95.1,98.4,-0.6060606060606003,0.0,0.0,1.3993284,0.0,3.2982798,0.0,0.0,1.4168792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01,98.4,0.9881720430107528,2.349462365591398,99.0,98.0,93.8,94.5,100.4,94.0,-4.47154471544716,0.0,0.0,1.1934514,0.0,2.9886076,0.0,0.0,1.3240784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02,94.0,1.4523809523809523,6.440476190476191,98.4,99.0,98.0,91.9,97.2,91.8,-2.3404255319148968,0.0,0.0,0.8882014,0.0,2.4435391,0.0,0.0,1.1283867,0.0,0.0,0.0,0.0,0.0,0.16754709,0.0,0.0
2010-03,91.8,0.9376344086021504,15.536559139784949,94.0,98.4,99.0,89.8,97.2,90.7,-1.1982570806100157,0.0,0.0,0.58223474,0.0,1.8648053,0.0,0.0,0.91070604,0.0,0.0,0.0,0.0,0.0,0.36320382,0.0,0.0
2010-04,90.7,1.3388888888888888,24.056666666666665,91.8,94.0,98.4,93.8,98.1,90.6,-0.1102535832414647,0.0,0.0,0.49497873,0.0,1.6088241,0.0,0.0,0.7990306,0.0,0.045357987,0.0,0.0,0.0,0.3557707,0.0,0.0
2010-05,90.6,2.3161290322580648,27.686021505376345,90.7,91.8,94.0,98.0,103.3,87.8,-3.090507726269313,0.0,0.0,0.45819363,0.0,1.4712626,0.0,0.0,0.75438035,0.0,0.08718589,0.0,0.0,0.0,0.32446927,0.0,0.0
2010-06,87.8,2.988888888888889,30.97888888888889,90.6,90.7,91.8,99.0,103.0,95.3,8.542141230068337,0.0,0.0,0.564177,0.0,1.5990157,0.0,0.0,0.81317884,0.0,0.06134374,0.0,0.0,0.0,0.20960201,0.0,0.0
2010-07,95.3,6.053763440860215,29.922580645161293,87.8,90.6,90.7,98.4,94.5,112.9,18.46799580272824,0.0,0.0,0.9039292,0.0,2.1305144,0.0,0.0,1.0033486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08,112.9,4.455913978494624,30.46989247311828,95.3,87.8,90.6,94.0,91.9,125.9,11.514614703277235,0.0,0.0,1.4060935,0.0,2.9157984,0.0,0.0,1.2141305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09,125.9,3.9277777777777776,24.331111111111117,112.9,95.3,87.8,91.8,89.8,130.6,3.733121525019848,0.0,0.0,1.6092311,0.0,3.3085928,0.0,0.0,1.3156983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10,130.6,0.7989247311827957,19.806451612903224,125.9,112.9,95.3,90.7,93.8,132.4,1.3782542113323213,0.0,0.0,1.5684792,0.0,3.4391472,0.0,0.0,1.4202496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11,132.4,1.0,16.164444444444445,130.6,125.9,112.9,90.6,98.0,139.7,5.513595166163129,0.0,0.0,1.4256151,0.0,3.3576877,0.0,0.0,1.4470924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12,139.7,1.156989247311828,6.508602150537634,132.4,130.6,125.9,87.8,99.0,144.9,3.722261989978538,0.0,0.0,1.1577163,0.0,2.9980896,0.0,0.0,1.3665748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01,144.9,0.9774193548387098,3.737634408602151,139.7,132.4,130.6,95.3,98.4,151.4,4.485852311939268,0.0,0.0,0.959055,0.0,2.6061773,0.0,0.0,1.1950237,0.0,0.0,0.0,0.0,0.0,0.097406015,0.0,0.0
2011-02,151.4,1.2571428571428571,5.963095238095238,144.9,139.7,132.4,112.9,94.0,145.5,-3.896961690885077,0.0,0.0,0.68675554,0.0,2.029252,0.0,0.0,0.9449726,0.0,0.0,0.0,0.0,0.0,0.25477573,0.0,0.0
2011-03,145.5,1.0440860215053764,14.225806451612904,151.4,144.9,139.7,125.9,91.8,151.7,4.261168384879718,0.0,0.0,0.5406303,0.0,1.5659629,0.0,0.0,0.7095932,0.0,0.0,0.0,0.0,0.0,0.21221623,0.0,0.0
2011-04,151.7,2.174444444444444,20.61555555555556,145.5,151.4,144.9,130.6,90.7,150.9,-0.5273566249175893,0.0,0.0,0.39289758,0.0,1.099102,0.0,0.0,0.49445704,0.0,0.06047252,0.0,0.0,0.0,0.111188285,0.0,0.0
2011-05,150.9,1.803225806451613,27.27204301075269,151.7,145.5,151.4,132.4,90.6,147.1,-2.51822398939696,0.19632304,0.0,0.4939204,0.34385997,0.96371794,0.19126403,0.0,0.36391708,0.0,0.008003877,0.21196678,0.0,0.29867613,0.0,0.0,0.0
2011-06,147.1,5.238888888888889,29.23111111111111,150.9,151.7,145.5,139.7,87.8,140.5,-4.486743711760703,0.8342708,0.0,0.81056863,1.0494933,1.0883558,0.9465576,0.0,0.26113912,0.0,0.0,0.6365353,0.0,0.825943,0.0,0.0,0.0
2011-07,140.5,2.389247311827957,30.42903225806452,147.1,150.9,151.7,144.9,95.3,144.9,3.131672597864773,1.3102672,0.0,0.9387969,1.5490041,1.0941858,1.5717626,0.15377934,0.15296707,0.0,0.0,0.9546159,0.0,1.1046771,0.0,0.0,0.0
2011-08,144.9,3.643010752688172,28.02365591397849,140.5,147.1,150.9,151.4,112.9,140.5,-3.036576949620432,1.7535272,0.0,0.6653933,1.7939851,0.7466185,2.0657017,0.12449588,0.0,0.0,0.0,1.2058516,0.0,1.348018,0.0,0.0,0.0
2011-09,140.5,2.1644444444444444,24.70555555555556,144.9,140.5,147.1,145.5,125.9,133.1,-5.266903914590752,1.8143883,0.0,0.18468422,1.5398822,0.268777,2.066193,0.0,0.0,0.0,0.0,1.0519764,0.057535753,1.3308339,0.0,0.052422076,0.0
2011-10,133.1,0.4193548387096774,20.729032258064517,140.5,144.9,140.5,151.7,130.6,130.9,-1.6528925619834625,1.492543,0.0,0.08455113,1.0732169,0.3826703,1.695585,0.0,0.13101736,0.0,0.0,0.7244098,0.204742,0.9920933,0.0,0.27240506,0.15499547
2011-11,130.9,0.6622222222222223,14.093333333333334,133.1,140.5,144.9,150.9,132.4,124.4,-4.965622612681436,0.9730352,0.0,0.18340448,0.44307172,0.9179772,0.9845627,0.0,0.49238402,0.0,0.0,0.32278606,0.097066075,0.534448,0.0,0.28642258,0.03565844
2011-12,124.4,1.4193548387096775,9.925806451612903,130.9,133.1,140.5,147.1,139.7,127.2,2.250803858520898,0.4888472,0.0,0.3656678,0.0,1.468086,0.35304525,0.0,0.7906227,0.0,0.0,0.0,0.0,0.12480455,0.0,0.21931651,0.0
2012-01,127.2,1.539784946236559,6.170967741935484,124.4,130.9,133.1,140.5,144.9,131.1,3.06603773584905,0.13035494,0.0,0.8045393,0.0,2.1301541,0.06257002,0.0,0.9793211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02,131.1,1.1597701149425288,5.894252873563218,127.2,124.4,130.9,144.9,151.4,130.6,-0.3813882532418002,0.2160856,0.0,1.2670956,0.11049012,2.5380569,0.32103288,0.0,0.94001853,0.0,0.0,0.0,0.0,0.020118495,0.0,0.0,0.0
2012-03,130.6,1.6870967741935483,16.723655913978494,131.1,127.2,124.4,140.5,145.5,129.1,-1.1485451761102603,0.55832785,0.0,1.4366673,0.5874865,2.4470136,0.7369692,0.076599255,0.6996997,0.0,0.0,0.32223928,0.0,0.40223587,0.0,0.0,0.0
2012-04,129.1,1.51,22.89444444444445,130.6,131.1,127.2,133.1,151.7,126.3,-2.1688613477924066,0.73324674,0.0,1.4422423,0.8410022,2.268564,0.9267368,0.16144745,0.5670816,0.0,0.0,0.4898957,0.0,0.5753552,0.0,0.0,0.0
2012-05,126.3,1.0913978494623655,29.337634408602156,129.1,130.6,131.1,130.9,150.9,125.3,-0.7917656373713382,0.9069083,0.0,1.432547,1.0795527,2.0895903,1.136289,0.24467166,0.4675832,0.0,0.0,0.6396418,0.0,0.7126428,0.0,0.0,0.0
2012-06,125.3,1.242222222222222,32.065555555555555,126.3,129.1,130.6,124.4,147.1,143.9,14.844373503591388,0.9750037,0.0,1.3931899,1.1729413,1.9727639,1.2260181,0.26209906,0.44485587,0.0,0.0,0.7023502,0.0,0.7475805,0.0,0.0,0.0
2012-07,143.9,1.821505376344086,32.80967741935484,125.3,126.3,129.1,127.2,140.5,147.1,2.223766504517018,1.1103852,0.0,1.3696452,1.2986448,1.9027388,1.4220941,0.310604,0.42153183,0.0,0.0,0.788705,0.0,0.7897521,0.0,0.0,0.0
2012-08,147.1,3.902150537634408,29.147311827956987,143.9,125.3,126.3,131.1,144.9,146.8,-0.2039428959891114,1.0189661,0.0,1.3194396,1.1355513,1.9570701,1.3057865,0.23101716,0.5031791,0.0,0.0,0.6759412,0.0,0.67043424,0.0,0.0,0.0
2012-09,146.8,1.9211111111111112,26.202222222222225,147.1,143.9,125.3,130.6,140.5,146.5,-0.2043596730245309,0.931591,0.0,1.2125906,0.9211701,1.9783268,1.1567788,0.0861716,0.5916663,0.0,0.0,0.5261049,0.0,0.5472579,0.0,0.0,0.0
2012-10,146.5,1.4548387096774191,20.608602150537635,146.8,147.1,143.9,129.1,133.1,148.5,1.3651877133105803,0.6647548,0.0,1.2372762,0.5960081,2.243821,0.8178334,0.0,0.7844521,0.0,0.0,0.29247212,0.0,0.32095015,0.0,0.0,0.0
2012-11,148.5,0.6122222222222222,14.622222222222222,146.5,146.8,147.1,126.3,130.9,146.4,-1.41414141414141,0.38865083,0.0,1.3933754,0.34301963,2.6314268,0.52983487,0.0,0.9613708,0.0,0.0,0.1022724,0.0,0.13697705,0.0,0.0,0.0
2012-12,146.4,1.272043010752688,7.065591397849462,148.5,146.5,146.8,125.3,124.4,145.2,-0.8196721311475527,0.3765111,0.0,1.5169902,0.36077973,2.7876623,0.53281426,0.0,0.95189553,0.0,0.0,0.1198302,0.0,0.1914659,0.0,0.0,0.0
2013-01,145.2,1.2247311827956988,5.867741935483871,146.4,148.5,146.5,143.9,127.2,142.3,-1.9972451790633452,0.5492101,0.0,1.5744625,0.5843117,2.7054682,0.72654736,0.063645214,0.7987492,0.0,0.0,0.27451405,0.0,0.38309965,0.0,0.0,0.0
2013-02,142.3,2.5976190476190477,8.22857142857143,145.2,146.4,148.5,147.1,131.1,139.9,-1.6865776528461038,0.8209344,0.0,1.591359,0.9414223,2.4784591,1.0372882,0.21268004,0.5745655,0.0,0.0,0.51211125,0.0,0.63637805,0.0,0.0,0.0
2013-03,139.9,1.7010752688172042,11.296774193548384,142.3,145.2,146.4,146.8,130.6,134.9,-3.5739814152966405,1.0968736,0.0,1.5515132,1.2971668,2.1591856,1.372881,0.3344795,0.38499767,0.0,0.0,0.75695324,0.0,0.8732203,0.0,0.0,0.0
2013-04,134.9,2.3722222222222222,20.806666666666665,139.9,142.3,145.2,146.5,129.1,136.4,1.111934766493699,1.3227135,0.0,1.4475447,1.5770507,1.8046072,1.6794664,0.4052075,0.25008476,0.0,0.0,0.9595617,0.0,1.049137,0.0,0.0,0.0
2013-05,136.4,3.2408602150537638,28.17849462365591,134.9,139.9,142.3,148.5,126.3,133.8,-1.9061583577712569,1.508332,0.0,1.3033897,1.794228,1.4843721,1.945298,0.42565495,0.14917901,0.0,0.0,1.1156659,0.0,1.1763706,0.0,0.0,0.0
2013-06,133.8,3.095555555555556,29.587777777777777,136.4,134.9,139.9,146.4,125.3,126.4,-5.530642750373696,1.622823,0.0,1.1161463,1.8728297,1.2304418,2.0777216,0.37852308,0.09148042,0.0,0.0,1.1909945,0.0,1.2410995,0.0,0.0,0.0
2013-07,126.4,1.8935483870967744,29.081720430107527,133.8,136.4,134.9,145.2,143.9,119.2,-5.696202531645572,1.6990927,0.0,0.8205497,1.7618834,0.94979835,2.0630004,0.2264414,0.047714476,0.0,0.0,1.1724418,0.0,1.2717317,0.0,0.0,0.0
2013-08,119.2,2.8096774193548386,28.548387096774192,126.4,133.8,136.4,142.3,147.1,116.7,-2.097315436241611,1.6647035,0.0,0.43781185,1.4323096,0.6396819,1.8808001,0.0,0.039287925,0.0,0.0,0.99171185,0.0,1.1935742,0.0,0.0,0.0
2013-09,116.7,2.221111111111111,25.22555555555556,119.2,126.4,133.8,139.9,146.8,118.7,1.713796058269066,1.3936372,0.0,0.2201587,0.95153236,0.62739253,1.5185263,0.0,0.21551526,0.0,0.0,0.6656205,0.12626076,0.89709663,0.0,0.19560036,0.04098051
2013-10,118.7,1.3440860215053765,19.982795698924733,116.7,119.2,126.4,134.9,146.5,118.0,-0.5897219882055627,0.8646741,0.0,0.27899766,0.31501728,1.1198817,0.829342,0.0,0.58202404,0.0,0.0,0.25830442,0.057364076,0.4284788,0.0,0.25088307,0.0
2013-11,118.0,0.8166666666666667,14.04,118.7,116.7,119.2,136.4,148.5,117.9,-0.0847457627118595,0.33022478,0.0,0.47557893,0.0,1.7250534,0.18391973,0.0,0.9123756,0.0,0.0,0.0,0.0,0.0,0.0,0.17928737,0.0
2013-12,117.9,0.5602150537634408,6.811827956989247,118.0,118.7,116.7,133.8,146.4,117.0,-0.763358778625959,0.0,0.0,0.8386419,0.0,2.364433,0.0,0.0,1.1335851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01,117.0,1.1268817204301076,4.520430107526882,117.9,118.0,118.7,126.4,145.2,119.7,2.30769230769231,0.0,0.0,1.1252393,0.0,2.6826432,0.0,0.0,1.15416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02,119.7,1.305952380952381,5.932142857142857,117.0,117.9,118.0,119.2,142.3,125.4,4.7619047619047645,0.022518944,0.0,1.2781595,0.0,2.6759365,0.1000613,0.0,1.0218226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03,125.4,1.610752688172043,13.908602150537634,119.7,117.0,117.9,116.7,139.9,125.5,0.0797448165869173,0.34751722,0.0,1.4023517,0.3034209,2.544802,0.45349824,0.0,0.8191619,0.0,0.0,0.19185054,0.0,0.25063396,0.0,0.0,0.0
2014-04,125.5,2.95,20.46444444444444,125.4,119.7,117.0,118.7,134.9,125.2,-0.2390438247011929,0.5952435,0.0,1.4361634,0.667785,2.3354802,0.7258137,0.037706185,0.64764,0.0,0.0,0.4035313,0.0,0.4935655,0.0,0.0,0.0
2014-05,125.2,2.3365591397849466,27.161290322580644,125.5,125.4,119.7,118.0,136.4,118.7,-5.1916932907348246,0.8187935,0.0,1.4408299,0.97780997,2.138813,0.9988297,0.16179442,0.5139789,0.0,0.0,0.57972777,0.0,0.67179024,0.0,0.0,0.0
2014-06,118.7,3.335555555555556,29.881111111111117,125.2,125.5,125.4,117.9,133.8,112.2,-5.475989890480202,1.0032588,0.0,1.4351517,1.2129768,2.0046592,1.250251,0.26290056,0.43141586,0.0,0.0,0.7227276,0.0,0.78445375,0.0,0.0,0.0
2014-07,112.2,2.1247311827956987,29.201075268817203,118.7,125.2,125.5,117.0,126.4,110.4,-1.6042780748663077,1.0799274,0.0,1.4138879,1.303525,1.955718,1.3788916,0.29829025,0.42453253,0.0,0.0,0.7837416,0.0,0.8074156,0.0,0.0,0.0
2014-08,110.4,2.2225806451612904,29.73440860215054,112.2,118.7,125.2,119.7,119.2,107.4,-2.717391304347826,0.9762664,0.0,1.3957485,1.1591139,2.0468316,1.2727045,0.24696963,0.515728,0.0,0.0,0.6974853,0.0,0.69123495,0.0,0.0,0.0
2014-09,107.4,2.1955555555555555,25.297777777777775,110.4,112.2,118.7,125.4,116.7,108.2,0.7448789571694573,0.77510023,0.0,1.3800182,0.8562091,2.2334876,1.0364215,0.13751592,0.67470723,0.0,0.0,0.499326,0.0,0.47343558,0.0,0.0,0.0
2014-10,108.2,1.2236559139784946,20.2247311827957,107.4,110.4,112.2,125.5,118.7,109.3,1.0166358595194032,0.40889463,0.0,1.3501556,0.36533695,2.5235617,0.5861006,0.0,0.92795825,0.0,0.0,0.17061141,0.0,0.13596807,0.0,0.0,0.0
2014-11,109.3,0.4244444444444444,12.28111111111111,108.2,107.4,110.4,125.2,118.0,110.9,1.4638609332113528,0.037744835,0.0,1.3472891,0.0,2.8345757,0.15140447,0.0,1.1559517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12,110.9,1.1258064516129032,7.525806451612903,109.3,108.2,107.4,118.7,117.9,105.9,-4.508566275924256,0.0,0.0,1.3323462,0.0,2.9584782,0.0,0.0,1.2325772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01,105.9,0.9623655913978496,6.546236559139785,110.9,109.3,108.2,112.2,117.0,101.6,-4.060434372049113,0.0,0.0,1.3250214,0.0,2.9235973,0.0,0.0,1.1864494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02,101.6,1.9166666666666667,6.445238095238095,105.9,110.9,109.3,110.4,119.7,99.5,-2.0669291338582623,0.0,0.0,1.3301098,0.0,2.7936525,0.03248634,0.0,1.0749677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03,99.5,3.253763440860215,14.42043010752688,101.6,105.9,110.9,107.4,125.4,98.2,-1.30653266331658,0.13094464,0.0,1.3476353,0.016344346,2.6198926,0.19910882,0.0,0.9375764,0.0,0.0,0.052854832,0.0,0.0635968,0.0,0.0,0.0
2015-04,98.2,2.138888888888889,20.74222222222222,99.5,101.6,105.9,108.2,125.5,95.7,-2.545824847250509,0.28022736,0.0,1.3664279,0.26499566,2.465461,0.3561243,0.0,0.82952076,0.0,0.0,0.19153084,0.0,0.2290751,0.0,0.0,0.0
2015-05,95.7,3.30752688172043,26.959139784946235,98.2,99.5,101.6,109.3,125.2,96.7,1.044932079414838,0.52721953,0.0,1.479827,0.61912847,2.4314365,0.6487293,0.0,0.7274138,0.0,0.0,0.38179052,0.0,0.4425282,0.0,0.0,0.0
2015-06,96.7,4.333333333333333,29.03,95.7,98.2,99.5,110.9,118.7,98.9,2.275077559462257,0.6015088,0.0,1.5254984,0.73467207,2.4541397,0.75925934,0.046297047,0.7165842,0.0,0.0,0.44568035,0.0,0.48384094,0.0,0.0,0.0
2015-07,98.9,5.253763440860215,28.758064516129032,96.7,95.7,98.2,105.9,112.2,91.9,-7.077856420626895,0.6334938,0.0,1.5967102,0.77886385,2.5895793,0.84076935,0.09954274,0.74433786,0.0,0.0,0.46393165,0.0,0.47579148,0.0,0.0,0.0
2015-08,91.9,3.455913978494624,28.1,98.9,96.7,95.7,101.6,110.4,90.5,-1.5233949945593095,0.44271946,0.0,1.6280563,0.5430573,2.8337348,0.66255444,0.020729933,0.89863694,0.0,0.0,0.32298812,0.0,0.31232545,0.0,0.0,0.0
2015-09,90.5,2.506666666666667,27.142222222222223,91.9,98.9,96.7,99.5,107.4,91.7,1.3259668508287323,0.119679786,0.0,1.6060829,0.11506108,3.1058223,0.32753962,0.0,1.129752,0.0,0.0,0.06855343,0.0,0.030526044,0.0,0.0,0.0
2015-10,91.7,0.9537634408602153,20.038709677419355,90.5,91.9,98.9,98.2,108.2,90.5,-1.3086150490730677,0.0,0.0,1.5015227,0.0,3.3001006,0.0,0.0,1.3628979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11,90.5,2.4277777777777776,14.815555555555555,91.7,90.5,91.9,95.7,109.3,89.4,-1.2154696132596623,0.0,0.0,1.2686101,0.0,3.1919842,0.0,0.0,1.4516301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12,89.4,1.6161290322580646,9.972043010752689,90.5,91.7,90.5,96.7,110.9,87.6,-2.013422818791959,0.0,0.0,0.9239959,0.0,2.7285957,0.0,0.0,1.3488308,0.0,0.0,0.0,0.0,0.0,0.15148444,0.0,0.0
2016-01,87.6,1.4505376344086025,4.744086021505376,89.4,90.5,91.7,98.9,105.9,87.3,-0.3424657534246543,0.0,0.0,0.5027409,0.0,2.022927,0.0,0.0,1.0972847,0.0,0.1115817,0.0,0.0,0.0,0.5239307,0.01355942,0.0
2016-02,87.3,0.981609195402299,10.663218390804598,87.6,89.4,90.5,91.9,101.6,86.5,-0.9163802978235936,0.0,0.0,0.0056209452,0.0,1.1448882,0.0,0.0,0.75141543,0.0,0.34116045,0.0,0.0,0.0,0.8735613,0.07387564,0.0
2016-03,86.5,2.510752688172043,15.918279569892476,87.3,87.6,89.4,90.5,99.5,88.4,2.196531791907521,0.0,0.0,0.0,0.0,0.6431339,0.0,0.0,0.55053616,0.0,0.45749575,0.0,0.0,0.0,1.0178043,0.100999884,0.0
2016-04,88.4,1.8533333333333333,23.19333333333333,86.5,87.3,87.6,91.7,98.2,91.1,3.054298642533924,0.0,0.0,0.0,0.0,0.5927603,0.0,0.0,0.52826476,0.0,0.45544824,0.0,0.0,0.0,0.9806957,0.0723702,0.0
2016-05,91.1,2.8010752688172045,26.623655913978496,88.4,86.5,87.3,90.5,95.7,94.1,3.293084522502744,0.0,0.0,0.0,0.0,0.5508994,0.0,0.0,0.5216457,0.0,0.47088748,0.0,0.0,0.0,0.94359726,0.03687355,0.0
2016-06,94.1,2.683333333333333,30.7,91.1,88.4,86.5,89.4,96.7,90.4,-3.9319872476089146,0.0,0.0,0.019577544,0.0,0.9503779,0.0,0.0,0.66970474,0.0,0.34639394,0.0,0.0,0.0,0.7358482,0.0,0.0
2016-07,90.4,2.981720430107527,29.51290322580645,94.1,91.1,88.4,87.6,98.9,89.3,-1.2168141592920447,0.0,0.0,0.6774453,0.0,1.9735999,0.0,0.0,1.0198638,0.0,0.01587361,0.0,0.0,0.0,0.23559949,0.0,0.0
2016-08,89.3,3.949462365591398,28.774193548387096,90.4,94.1,91.1,87.3,91.9,86.3,-3.3594624860022395,0.0,0.0,1.3884959,0.0,3.0402858,0.0,0.0,1.2965754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09,86.3,1.69,26.51555555555556,89.3,90.4,94.1,86.5,90.5,86.7,0.4634994206257308,0.0,0.0,1.5416933,0.0,3.3586457,0.0,0.0,1.3997452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10,86.7,1.632258064516129,21.061290322580646,86.3,89.3,90.4,88.4,91.7,86.0,-0.8073817762399109,0.0,0.0,1.4770433,0.0,3.4043581,0.0,0.0,1.476538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11,86.0,1.2066666666666666,15.358888888888888,86.7,86.3,89.3,91.1,90.5,86.1,0.1162790697674352,0.0,0.0,1.2380368,0.0,3.147883,0.0,0.0,1.4690063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12,86.1,1.043010752688172,8.30537634408602,86.0,86.7,86.3,94.1,89.4,88.7,3.019744483159128,0.0,0.0,1.0715089,0.0,2.894794,0.0,0.0,1.3884557,0.0,0.0,0.0,0.0,0.0,0.0812165,0.0,0.0
2017-01,88.7,2.1161290322580646,5.606451612903226,86.1,86.0,86.7,90.4,87.6,90.0,1.4656144306651604,0.0,0.0,0.7846386,0.0,2.3950152,0.0,0.0,1.2026067,0.0,0.0,0.0,0.0,0.0,0.3268178,0.0,0.0
2017-02,90.0,1.4202380952380953,10.489285714285714,88.7,86.1,86.0,89.3,87.3,87.9,-2.333333333333327,0.0,0.0,0.48382974,0.0,1.8458365,0.0,0.0,0.98188305,0.0,0.04949516,0.0,0.0,0.0,0.5467327,0.009866908,0.0
2017-03,87.9,1.2161290322580645,15.76989247311828,90.0,88.7,86.1,86.3,86.5,86.9,-1.1376564277588168,0.0,0.0,0.14098202,0.0,1.2190548,0.0,0.0,0.73892564,0.0,0.22525352,0.0,0.0,0.0,0.7551333,0.020260394,0.0
2017-04,86.9,2.1566666666666667,22.72222222222222,87.9,90.0,88.7,86.7,88.4,88.3,1.6110471806674238,0.0,0.0,0.20326376,0.0,1.2301571,0.0,0.0,0.71984965,0.0,0.19226599,0.0,0.0,0.0,0.653851,0.0,0.0
2017-05,88.3,1.7150537634408602,26.791397849462363,86.9,87.9,90.0,86.0,91.1,92.4,4.64326160815403,0.0,0.0,0.28165695,0.0,1.2931943,0.0,0.0,0.73814166,0.0,0.16976754,0.0,0.0,0.0,0.5479635,0.0,0.0
