date,cereals_price,avg_precipitation,avg_max_temp,price_lag_1,price_lag_2,price_lag_3,price_lag_6,price_lag_12,target_next_price,target_pct_change,transformer_feat_0,transformer_feat_1,transformer_feat_2,transformer_feat_3,transformer_feat_4,transformer_feat_5,transformer_feat_6,transformer_feat_7,transformer_feat_8,transformer_feat_9,transformer_feat_10,transformer_feat_11,transformer_feat_12,transformer_feat_13,transformer_feat_14,transformer_feat_15
2012-12,146.4,1.272043010752688,7.065591397849462,148.5,146.5,146.8,125.3,124.4,145.2,-0.8196721311475527,0.0,0.30045468,0.3448338,0.0,0.65091044,0.0,0.5542752,0.0,0.0,0.44991344,0.3339697,0.45482728,0.43786663,0.0,0.0,0.73419726
2013-01,145.2,1.2247311827956988,5.867741935483871,146.4,148.5,146.5,143.9,127.2,142.3,-1.9972451790633452,0.0073396713,0.34698862,0.2949116,0.0,0.65369356,0.0,0.57190895,0.0,0.0,0.469067,0.35165378,0.45799237,0.36554044,0.0,0.0,0.74311066
2013-02,142.3,2.5976190476190477,8.22857142857143,145.2,146.4,148.5,147.1,131.1,139.9,-1.6865776528461038,0.023810104,0.35985917,0.2793463,0.0,0.6522217,0.0,0.57535106,0.0,0.0,0.47349042,0.3561022,0.45730284,0.34317997,0.0,0.0,0.74320364
2013-03,139.9,1.7010752688172042,11.296774193548384,142.3,145.2,146.4,146.8,130.6,134.9,-3.5739814152966405,0.0071949437,0.34349912,0.2928327,0.0,0.6460592,0.0,0.5658327,0.0,0.0,0.46473494,0.34886095,0.45257136,0.36315897,0.0,0.0,0.7345834
2013-04,134.9,2.3722222222222222,20.806666666666665,139.9,142.3,145.2,146.5,129.1,136.4,1.111934766493699,0.023866735,0.36060154,0.27975085,0.0,0.65379786,0.0,0.57661307,0.0,0.0,0.47439343,0.3566868,0.4584228,0.34363618,0.0,0.0,0.744967
2013-05,136.4,3.2408602150537638,28.17849462365591,134.9,139.9,142.3,148.5,126.3,133.8,-1.9061583577712569,0.052961867,0.37999025,0.250058,0.0,0.6436167,0.0,0.57669985,0.0,0.0,0.47795132,0.36181492,0.45182475,0.30158055,0.0,0.0,0.7366783
2013-06,133.8,3.095555555555556,29.587777777777777,136.4,134.9,139.9,146.4,125.3,126.4,-5.530642750373696,0.09627668,0.43332914,0.22191411,0.0,0.6838917,0.0,0.6206543,0.0,0.0,0.51436794,0.38941038,0.48134068,0.25765786,0.0,0.0,0.786144
2013-07,126.4,1.8935483870967744,29.081720430107527,133.8,136.4,134.9,145.2,143.9,119.2,-5.696202531645572,0.13555336,0.47661474,0.1930599,0.0,0.70890486,0.0,0.65141326,0.0,0.0,0.5409293,0.41028938,0.4999387,0.21395075,0.0,0.0,0.81816804
2013-08,119.2,2.8096774193548386,28.548387096774192,126.4,133.8,136.4,142.3,147.1,116.7,-2.097315436241611,0.15034066,0.50113183,0.18759112,0.0,0.73694074,0.0,0.6777138,0.0,0.0,0.56138194,0.4248548,0.5201537,0.20377201,0.0,0.0,0.8509841
2013-09,116.7,2.221111111111111,25.22555555555556,119.2,126.4,133.8,139.9,146.8,118.7,1.713796058269066,0.1026932,0.44509104,0.22027831,0.0,0.69860154,0.0,0.6340783,0.0,0.0,0.5246713,0.39664677,0.4919183,0.25409892,0.0,0.0,0.8032206
2013-10,118.7,1.3440860215053765,19.982795698924733,116.7,119.2,126.4,134.9,146.5,118.0,-0.5897219882055627,0.072013505,0.40702567,0.24002504,0.0,0.6694279,0.0,0.60243404,0.0,0.0,0.4985143,0.37686807,0.470553,0.284991,0.0,0.0,0.76746285
2013-11,118.0,0.8166666666666667,14.04,118.7,116.7,119.2,136.4,148.5,117.9,-0.0847457627118595,0.013697296,0.34609658,0.28505778,0.0,0.6398529,0.0,0.5627442,0.0,0.0,0.46332324,0.3485914,0.44830704,0.35243496,0.0,0.0,0.728348
2013-12,117.9,0.5602150537634408,6.811827956989247,118.0,118.7,116.7,133.8,146.4,117.0,-0.763358778625959,0.0,0.30031806,0.33182377,0.0,0.6341233,0.0,0.54348147,0.0,0.0,0.44331387,0.33060354,0.44310498,0.42044252,0.0,0.0,0.7164131
2014-01,117.0,1.1268817204301076,4.520430107526882,117.9,118.0,118.7,126.4,145.2,119.7,2.30769230769231,0.0,0.28358632,0.3492954,0.0,0.6325124,0.0,0.53675044,0.0,0.0,0.43618903,0.32412452,0.44154096,0.4458068,0.0,0.0,0.7125624
2014-02,119.7,1.305952380952381,5.932142857142857,117.0,117.9,118.0,119.2,142.3,125.4,4.7619047619047645,0.0,0.25251034,0.36935362,0.0,0.61371684,0.0,0.51413125,0.0,0.0,0.41679302,0.30896938,0.427604,0.47630465,0.0,0.0,0.6886846
2014-03,125.4,1.610752688172043,13.908602150537634,119.7,117.0,117.9,116.7,139.9,125.5,0.0797448165869173,0.0,0.2398752,0.36585382,0.0,0.59121054,0.0,0.49541843,0.0,0.0,0.40311038,0.2998712,0.4115612,0.47308087,0.0,0.0,0.66324466
2014-04,125.5,2.95,20.46444444444444,125.4,119.7,117.0,118.7,134.9,125.2,-0.2390438247011929,0.0,0.1646212,0.43724835,0.0,0.57479954,0.0,0.4592764,0.0,0.0,0.36749077,0.26892024,0.39812845,0.57752687,0.0,0.0,0.6362248
2014-05,125.2,2.3365591397849466,27.161290322580644,125.5,125.4,119.7,118.0,136.4,118.7,-5.1916932907348246,0.0,0.13633321,0.44037214,0.0,0.5383882,0.0,0.4263292,0.0,0.0,0.3423077,0.25131205,0.37196752,0.58500016,0.0,0.0,0.59406096
2014-06,118.7,3.335555555555556,29.881111111111117,125.2,125.5,125.4,117.9,133.8,112.2,-5.475989890480202,0.0,0.12547474,0.43999165,0.0,0.5223971,0.0,0.41239265,0.0,0.0,0.33185554,0.24415508,0.36051938,0.5857514,0.0,0.0,0.5757442
2014-07,112.2,2.1247311827956987,29.201075268817203,118.7,125.2,125.5,117.0,126.4,110.4,-1.6042780748663077,0.0,0.12969004,0.42987177,0.0,0.5155104,0.0,0.40941972,0.0,0.0,0.33080667,0.24434683,0.35582274,0.57169604,0.0,0.0,0.56899625
2014-08,110.4,2.2225806451612904,29.73440860215054,112.2,118.7,125.2,119.7,119.2,107.4,-2.717391304347826,0.0,0.119891725,0.43227962,0.0,0.50458926,0.0,0.3990901,0.0,0.0,0.3227433,0.23858169,0.34794167,0.57606196,0.0,0.0,0.55618125
2014-09,107.4,2.1955555555555555,25.297777777777775,110.4,112.2,118.7,125.4,116.7,108.2,0.7448789571694573,0.0,0.10415513,0.4403412,0.0,0.49239862,0.0,0.38592485,0.0,0.0,0.3118791,0.23037928,0.33901837,0.5886965,0.0,0.0,0.54126114
2014-10,108.2,1.2236559139784946,20.2247311827957,107.4,110.4,112.2,125.5,118.7,109.3,1.0166358595194032,0.0,0.09108068,0.43455526,0.0,0.46634933,0.0,0.36479405,0.0,0.0003996417,0.296644,0.22041973,0.32049042,0.5824589,0.0,0.0,0.512015
2014-11,109.3,0.4244444444444444,12.28111111111111,108.2,107.4,110.4,125.2,118.0,110.9,1.4638609332113528,0.0,0.056575764,0.44919777,0.0,0.43575048,0.0,0.3334503,0.0,0.024830911,0.27131385,0.2016704,0.29822403,0.6060954,0.0,0.0,0.47520548
2014-12,110.9,1.1258064516129032,7.525806451612903,109.3,108.2,107.4,118.7,117.9,105.9,-4.508566275924256,0.0,0.052834556,0.4617022,0.0,0.44635528,0.0,0.33896503,0.0,0.025339056,0.27399665,0.20238769,0.30552855,0.62329215,0.0,0.0,0.48594922
2015-01,105.9,0.9623655913978496,6.546236559139785,110.9,109.3,108.2,112.2,117.0,101.6,-4.060434372049113,0.0,0.048266858,0.46890357,0.0,0.44901672,0.0,0.3391129,0.0,0.027541146,0.273261,0.20123148,0.30726653,0.63347626,0.0,0.0,0.4881802
2015-02,101.6,1.9166666666666667,6.445238095238095,105.9,110.9,109.3,110.4,119.7,99.5,-2.0669291338582623,0.0,0.030544229,0.4906566,0.0,0.45145115,0.0,0.33463416,0.0,0.037298713,0.26732898,0.19518664,0.30850047,0.6646949,0.0,0.0,0.48848373
2015-03,99.5,3.253763440860215,14.42043010752688,101.6,105.9,110.9,107.4,125.4,98.2,-1.30653266331658,0.0,0.007815108,0.49418637,0.0,0.42349556,0.0,0.30899402,0.0,0.054591324,0.24760176,0.1812956,0.2883882,0.6720666,0.0,0.0,0.45598197
2015-04,98.2,2.138888888888889,20.74222222222222,99.5,101.6,105.9,108.2,125.5,95.7,-2.545824847250509,0.0,0.0,0.54134107,0.0,0.3177627,0.0,0.20173424,0.0,0.13725494,0.16126792,0.11764023,0.21152797,0.74877,0.0,0.0,0.32918268
2015-05,95.7,3.30752688172043,26.959139784946235,98.2,99.5,101.6,109.3,125.2,96.7,1.044932079414838,0.0,0.0,0.5391724,0.0,0.26237476,0.0,0.15372133,0.0,0.16683882,0.12536003,0.09313065,0.17189527,0.7501434,0.0,0.0,0.26583683
2015-06,96.7,4.333333333333333,29.03,95.7,98.2,99.5,110.9,118.7,98.9,2.275077559462257,0.0,0.0,0.5514181,0.0,0.2248801,0.0,0.11704698,0.0,0.19386733,0.09629677,0.07202937,0.1447443,0.7708791,0.0,0.0,0.22138433
2015-07,98.9,5.253763440860215,28.758064516129032,96.7,95.7,98.2,105.9,112.2,91.9,-7.077856420626895,0.0,0.0,0.56597584,0.0,0.22537544,0.0,0.11305328,0.0,0.20102566,0.09157638,0.06746769,0.14475766,0.7918638,0.0,0.0,0.22028562
2015-08,91.9,3.455913978494624,28.1,98.9,96.7,95.7,101.6,110.4,90.5,-1.5233949945593095,0.0,0.0,0.57332253,0.0,0.23038064,0.0,0.11521655,0.0,0.20200321,0.09234163,0.067331046,0.14817144,0.80206704,0.0,0.0,0.22519097
2015-09,90.5,2.506666666666667,27.142222222222223,91.9,98.9,96.7,99.5,107.4,91.7,1.3259668508287323,0.0,0.0,0.5768117,0.0,0.18180554,0.0,0.0714692,0.0,0.23070064,0.05898097,0.044063494,0.11328704,0.8110574,0.0,0.0,0.16901931
2015-10,91.7,0.9537634408602153,20.038709677419355,90.5,91.9,98.9,98.2,108.2,90.5,-1.3086150490730677,0.0,0.0,0.58264434,0.0,0.20216587,0.0,0.08758651,0.0,0.22239679,0.07043437,0.05141712,0.12773773,0.817825,0.0,0.0,0.19172814
2015-11,90.5,2.4277777777777776,14.815555555555555,91.7,90.5,91.9,95.7,109.3,89.4,-1.2154696132596623,0.0,0.0,0.55680096,0.0,0.13814028,0.0,0.039185874,0.0,0.24467918,0.03701914,0.030759484,0.082471736,0.78570896,0.0,0.0,0.12117658
2015-12,89.4,1.6161290322580646,9.972043010752689,90.5,91.7,90.5,96.7,110.9,87.6,-2.013422818791959,0.0,0.0,0.57972234,0.0,0.13989581,0.0,0.033755086,0.0,0.25540945,0.030232579,0.024021387,0.083191805,0.8186702,0.0,0.0,0.12056682
2016-01,87.6,1.4505376344086025,4.744086021505376,89.4,90.5,91.7,98.9,105.9,87.3,-0.3424657534246543,0.0,0.0,0.648136,0.0,0.06193725,0.0,0.0,0.0,0.33353725,0.0,0.0,0.025732156,0.9238175,0.0,0.0,0.023221932
2016-02,87.3,0.981609195402299,10.663218390804598,87.6,89.4,90.5,91.9,101.6,86.5,-0.9163802978235936,0.0,0.0,0.6726324,0.008170165,0.03625878,0.0,0.0,0.0,0.36027318,0.0,0.0,0.006759887,0.9612851,0.0,0.0,0.0
2016-03,86.5,2.510752688172043,15.918279569892476,87.3,87.6,89.4,90.5,99.5,88.4,2.196531791907521,0.0,0.0,0.70331293,0.06471073,0.0,0.0,0.0,0.0,0.41648662,0.0,0.0,0.0,1.0115476,0.0,0.0,0.0
2016-04,88.4,1.8533333333333333,23.19333333333333,86.5,87.3,87.6,91.7,98.2,91.1,3.054298642533924,0.0,0.0,0.69104725,0.08083054,0.0,0.0,0.0,0.0,0.42413497,0.0,0.0,0.0,0.9958751,0.0,0.0,0.0
2016-05,91.1,2.8010752688172045,26.623655913978496,88.4,86.5,87.3,90.5,95.7,94.1,3.293084522502744,0.0,0.0,0.67775595,0.092538275,0.0,0.0,0.0,0.0,0.42794245,0.0,0.0,0.0,0.97823447,0.0,0.0,0.0
2016-06,94.1,2.683333333333333,30.7,91.1,88.4,86.5,89.4,96.7,90.4,-3.9319872476089146,0.0,0.0,0.69101644,0.100011416,0.0,0.0,0.0,0.0,0.43904278,0.0,0.0,0.0,0.9980214,0.0,0.0,0.0
2016-07,90.4,2.981720430107527,29.51290322580645,94.1,91.1,88.4,87.6,98.9,89.3,-1.2168141592920447,0.0,0.0,0.6840804,0.09814774,0.0,0.0,0.0,0.0,0.43482754,0.0,0.0,0.0,0.9879052,0.0,0.0,0.0
2016-08,89.3,3.949462365591398,28.774193548387096,90.4,94.1,91.1,87.3,91.9,86.3,-3.3594624860022395,0.0,0.0,0.68084687,0.106227465,0.0,0.0,0.0,0.0,0.4398231,0.0,0.0,0.0,0.9842107,0.0,0.0,0.0
2016-09,86.3,1.69,26.51555555555556,89.3,90.4,94.1,86.5,90.5,86.7,0.4634994206257308,0.0,0.0,0.6740742,0.102255516,0.0,0.0,0.0,0.0,0.43403307,0.0,0.0,0.0,0.97408706,0.0,0.0,0.0
2016-10,86.7,1.632258064516129,21.061290322580646,86.3,89.3,90.4,88.4,91.7,86.0,-0.8073817762399109,0.0,0.0,0.66959393,0.10364757,0.0,0.0,0.0,0.0,0.4333295,0.0,0.0,0.0,0.967849,0.0,0.0,0.0
2016-11,86.0,1.2066666666666666,15.358888888888888,86.7,86.3,89.3,91.1,90.5,86.1,0.1162790697674352,0.0,0.0,0.68559533,0.10501645,0.0,0.0,0.0,0.0,0.44077444,0.0,0.0,0.0,0.99085253,0.0,0.0,0.0
2016-12,86.1,1.043010752688172,8.30537634408602,86.0,86.7,86.3,94.1,89.4,88.7,3.019744483159128,0.0,0.0,0.66231257,0.12837896,0.0,0.0,0.0,0.0,0.44966385,0.0,0.0,0.0,0.9602766,0.0,0.0,0.0
2017-01,88.7,2.1161290322580646,5.606451612903226,86.1,86.0,86.7,90.4,87.6,90.0,1.4656144306651604,0.0,0.0,0.68758756,0.13511577,0.0,0.0,0.0,0.0,0.46498176,0.0,0.0,0.0,0.997134,0.0,0.0,0.0
2017-02,90.0,1.4202380952380953,10.489285714285714,88.7,86.1,86.0,89.3,87.3,87.9,-2.333333333333327,0.0,0.0,0.68829155,0.14260471,0.0,0.0,0.0,0.0,0.4710879,0.0,0.0,0.0,0.9989944,0.0,0.0,0.0
2017-03,87.9,1.2161290322580645,15.76989247311828,90.0,88.7,86.1,86.3,86.5,86.9,-1.1376564277588168,0.0,0.0,0.67566645,0.12990057,0.0,0.0,0.0,0.0,0.45617187,0.0,0.0,0.0,0.9795172,0.0,0.0,0.0
2017-04,86.9,2.1566666666666667,22.72222222222222,87.9,90.0,88.7,86.7,88.4,88.3,1.6110471806674238,0.0,0.0,0.6636188,0.114230864,0.0,0.0,0.0,0.0,0.43917942,0.0,0.0,0.0,0.96052605,0.0,0.0,0.0
2017-05,88.3,1.7150537634408602,26.791397849462363,86.9,87.9,90.0,86.0,91.1,92.4,4.64326160815403,0.0,0.0,0.6522338,0.12369361,0.0,0.0,0.0,0.0,0.44200063,0.0,0.0,0.0,0.9453509,0.0,0.0,0.0
2017-06,92.4,4.16,30.542222222222225,88.3,86.9,87.9,86.1,94.1,96.9,4.87012987012987,0.0,0.0,0.66000366,0.121604584,0.0,0.0,0.0,0.0,0.44347364,0.0,0.0,0.0,0.9562062,0.0,0.0,0.0
2017-07,96.9,2.7440860215053764,30.10967741935484,92.4,88.3,86.9,88.7,90.4,92.3,-4.747162022703827,0.0,0.0,0.66365904,0.13595778,0.0,0.0,0.0,0.0,0.4560959,0.0,0.0,0.0,0.96306443,0.0,0.0,0.0
2017-08,92.3,3.167741935483871,29.4,96.9,92.4,88.3,90.0,89.3,92.1,-0.2166847237269803,0.0,0.0,0.6768831,0.1294612,0.0,0.0,0.0,0.0,0.45631528,0.0,0.0,0.0,0.9812044,0.0,0.0,0.0
2017-09,92.1,1.1955555555555557,27.41555555555556,92.3,96.9,92.4,87.9,86.3,91.8,-0.3257328990227982,0.0,0.0,0.6613803,0.11867165,0.0,0.0,0.0,0.0,0.44174114,0.0,0.0,0.0,0.9578369,0.0,0.0,0.0
2017-10,91.8,2.298924731182796,20.88924731182796,92.1,92.3,96.9,86.9,86.7,92.1,0.326797385620912,0.0,0.0,0.66659737,0.11545769,0.0,0.0,0.0,0.0,0.44132128,0.0,0.0,0.0,0.9649189,0.0,0.0,0.0
2017-11,92.1,0.4944444444444444,13.418888888888889,91.8,92.1,92.3,88.3,86.0,92.4,0.3257328990228136,0.0,0.0,0.6636211,0.10033586,0.0,0.0,0.0,0.0,0.42837197,0.0,0.0,0.0,0.9589427,0.0,0.0,0.0
2017-12,92.4,1.546236559139785,9.073118279569892,92.1,91.8,92.1,92.4,86.1,95.2,3.0303030303030267,0.0,0.0,0.66363215,0.11090424,0.0,0.0,0.0,0.0,0.43659705,0.0,0.0,0.0,0.96016526,0.0,0.0,0.0
2018-01,95.2,0.9623655913978496,6.42258064516129,92.4,92.1,91.8,96.9,88.7,98.4,3.3613445378151288,0.0,0.0,0.6742733,0.100607194,0.0,0.0,0.0,0.0,0.43283036,0.0,0.0,0.0,0.97418326,0.0,0.0,0.0
2018-02,98.4,1.4952380952380953,7.625,95.2,92.4,92.1,92.3,90.0,101.8,3.4552845528455194,0.0,0.0,0.7060819,0.09512433,0.0,0.0,0.0,0.0,0.44124827,0.0,0.0,0.0,1.0189742,0.0,0.0,0.0
2018-03,101.8,2.0602150537634407,13.51505376344086,98.4,95.2,92.4,92.1,87.9,104.0,2.161100196463657,0.0,0.0,0.67371404,0.053167835,0.0,0.0,0.0,0.0,0.3957062,0.0,0.0,0.0,0.9679677,0.0,0.0,0.0
2018-04,104.0,1.7166666666666666,21.43,101.8,98.4,95.2,91.8,86.9,105.5,1.4423076923076923,0.0,0.0,0.64338225,0.00640855,0.03282757,0.0,0.0,0.0,0.3472401,0.0,0.0,0.004987542,0.91931975,0.0,0.0,0.0
2018-05,105.5,2.138709677419355,29.465591397849465,104.0,101.8,98.4,92.1,88.3,100.8,-4.4549763033175385,0.0,0.0,0.62581867,0.0,0.053003304,0.0,0.0,0.0,0.32709303,0.0,0.0,0.019854767,0.8923125,0.0,0.0,0.015520448
2018-06,100.8,2.7777777777777777,31.007777777777772,105.5,104.0,101.8,92.4,92.4,98.7,-2.083333333333328,0.0,0.0,0.6290263,0.0,0.057119295,0.0,0.0,0.0,0.32645005,0.0,0.0,0.022728536,0.8966104,0.0,0.0,0.01987891
2018-07,98.7,4.226881720430107,29.366666666666667,100.8,105.5,104.0,95.2,96.9,103.5,4.863221884498477,0.0,0.0,0.6324942,0.0,0.069046125,0.0,0.0,0.0,0.32161185,0.0,0.0,0.031192355,0.90064865,0.0,0.0,0.033175625
2018-08,103.5,3.2376344086021507,29.79032258064516,98.7,100.8,105.5,98.4,92.3,100.3,-3.091787439613529,0.0,0.0,0.64817125,0.0,0.068627045,0.0,0.0,0.0,0.32984835,0.0,0.0,0.03052435,0.92332417,0.0,0.0,0.030898847
2018-09,100.3,6.148888888888889,25.71,103.5,98.7,100.8,101.8,92.1,100.9,0.5982053838484632,0.0,0.0,0.6437035,0.0,0.0913806,0.0,0.0,0.0,0.31495923,0.0,0.0,0.04693131,0.91502094,0.0,0.0,0.057535373
2018-10,100.9,1.8258064516129031,20.448387096774194,100.3,103.5,98.7,104.0,91.8,99.6,-1.2884043607532325,0.0,0.0,0.6556465,0.0,0.095151,0.0,0.0,0.0,0.3189678,0.0,0.0,0.049352583,0.9319628,0.0,0.0,0.06049639
2018-11,99.6,1.268888888888889,11.145555555555555,100.9,100.3,103.5,105.5,92.1,101.1,1.5060240963855422,0.0,0.0,0.6409787,0.0,0.119152725,0.0,0.0,0.0,0.29817918,0.0,0.0,0.06689312,0.90882653,0.0,0.0,0.0897343
2018-12,101.1,1.6053763440860216,7.687096774193548,99.6,100.9,100.3,100.8,92.4,101.8,0.6923837784371938,0.0,0.0,0.64224875,0.0,0.15305682,0.0,0.026297797,0.0,0.280041,0.017261304,0.009453118,0.09115464,0.90790296,0.0,0.0,0.1285162
2019-01,101.8,1.6774193548387095,4.502150537634408,101.1,99.6,100.9,98.7,95.2,100.7,-1.0805500982318217,0.0,0.0,0.6361769,0.0,0.18463768,0.0,0.055897024,0.0,0.25944152,0.040269345,0.025831327,0.11392357,0.89656484,0.0,0.0,0.16547151
2019-02,100.7,2.348809523809524,6.546428571428571,101.8,101.1,99.6,103.5,98.4,97.5,-3.177755710029794,0.0,0.0,0.6051795,0.0,0.20415178,0.0,0.08247574,0.0,0.23280218,0.06393433,0.044910923,0.12863205,0.8502098,0.0,0.0,0.19142725
2019-03,97.5,1.153763440860215,13.002150537634408,100.7,101.8,101.1,100.3,101.8,94.6,-2.97435897435898,0.0,0.0,0.5818584,0.0,0.19359891,0.0,0.080297306,0.0,0.22674263,0.06503666,0.0477743,0.12161826,0.8173869,0.0,0.0,0.18198189
2019-04,94.6,1.7,21.664444444444445,97.5,100.7,101.8,100.9,104.0,94.4,-0.2114164904862459,0.0,0.0,0.55379415,0.0,0.1462687,0.0,0.047243573,0.0,0.23863992,0.043441802,0.035449855,0.08836598,0.7807051,0.0,0.0,0.13085367
2019-05,94.4,3.4021505376344083,26.41720430107527,94.6,97.5,100.7,99.6,105.5,99.2,5.0847457627118615,0.0,0.0,0.57110304,0.0,0.14461072,0.0,0.04052066,0.0,0.24839607,0.036342196,0.029002912,0.08677206,0.8058382,0.0,0.0,0.12696755
2019-06,99.2,2.052222222222222,31.11555555555556,94.4,94.6,97.5,101.1,100.8,97.6,-1.6129032258064602,0.0,0.0,0.57660425,0.0,0.13073854,0.0,0.02665668,0.0,0.25889155,0.025252894,0.02087672,0.076704055,0.8149117,0.0,0.0,0.11040994
2019-07,97.6,3.746236559139785,29.58924731182796,99.2,94.4,94.6,101.8,98.7,92.6,-5.122950819672131,0.0,0.0,0.6003432,0.0,0.14409725,0.0,0.03117355,0.0,0.26360986,0.025862694,0.01915355,0.0857183,0.8481101,0.0,0.0,0.123028904
2019-08,92.6,5.023655913978494,28.63010752688172,97.6,99.2,94.4,100.7,103.5,91.8,-0.8639308855291546,0.0,0.0,0.5774911,0.0,0.16066626,0.0,0.052686162,0.0,0.2427611,0.04475382,0.034213588,0.098125555,0.81375825,0.0,0.0,0.1446702
2019-09,91.8,2.795555555555556,27.05555555555556,92.6,97.6,99.2,97.5,100.3,96.0,4.575163398692814,0.0,0.0,0.594071,0.0,0.12504373,0.0,0.016338345,0.0,0.27096513,0.015426658,0.012539618,0.072214164,0.8406012,0.0,0.0,0.101870835
2019-10,96.0,2.335483870967742,20.247311827956988,91.8,92.6,97.6,94.6,100.9,95.6,-0.4166666666666725,0.0,0.0,0.57164055,0.0,0.13244891,0.0,0.029669836,0.0,0.25540954,0.028106235,0.023287833,0.078045994,0.8076039,0.0,0.0,0.11294227
2019-11,95.6,1.0566666666666666,13.29,96.0,91.8,92.6,94.4,99.6,97.4,1.8828451882845307,0.0,0.0,0.5773515,0.0,0.10367287,0.0,0.0026451424,0.0,0.27427047,0.0070796534,0.008305766,0.057294875,0.81819254,0.0,0.0,0.07924864
2019-12,97.4,1.256989247311828,9.336559139784946,95.6,96.0,91.8,99.2,101.1,100.7,3.388090349075972,0.0,0.0,0.60177904,0.0,0.08312387,0.0,0.0,0.0,0.29812896,0.0,0.0,0.04199914,0.8551434,0.0,0.0,0.05285718
2020-01,100.7,1.6064516129032258,6.290322580645161,97.4,95.6,96.0,97.6,101.8,99.6,-1.0923535253227492,0.0,0.0,0.62981147,0.0,0.04618945,0.0,0.0,0.0,0.33290723,0.0,0.0,0.014879236,0.8986333,0.0,0.0,0.007239772
2020-02,99.6,1.2804597701149425,9.770114942528735,100.7,97.4,95.6,92.6,100.7,98.0,-1.6064257028112392,0.0,0.0,0.6745153,0.0,0.08630289,0.0,0.0,0.0,0.33350453,0.0,0.0,0.042570617,0.95993376,0.0,0.0,0.048176166
2020-03,98.0,2.7806451612903227,15.497849462365592,99.6,100.7,97.4,91.8,97.5,99.6,1.632653061224484,0.0,0.0,0.69264287,0.0,0.058197618,0.0,0.0,0.0,0.35833332,0.0,0.0,0.02200883,0.98840034,0.0,0.0,0.01383055
2020-04,99.6,1.3866666666666667,20.66,98.0,99.6,100.7,96.0,94.6,98.0,-1.6064257028112392,0.0,0.0,0.6724986,0.0,0.07685503,0.0,0.0,0.0,0.33771002,0.0,0.0,0.03584886,0.9577896,0.0,0.0,0.037559494
2020-05,98.0,2.833333333333333,24.672043010752688,99.6,98.0,99.6,95.6,94.4,97.3,-0.7142857142857172,0.0,0.0,0.6618054,0.0,0.0705841,0.0,0.0,0.0,0.3357251,0.0,0.0,0.031606663,0.942856,0.0,0.0,0.031584226
2020-06,97.3,2.44,30.48777777777778,98.0,99.6,98.0,97.4,99.2,97.3,0.0,0.0,0.0,0.66258097,0.0,0.085867934,0.0,0.0,0.0,0.3276522,0.0,0.0,0.042538956,0.942733,0.0,0.0,0.049043734
2020-07,97.3,2.283870967741936,30.4247311827957,97.3,98.0,99.6,100.7,97.6,99.2,1.9527235354573544,0.0,0.0,0.67661935,0.0,0.074449874,0.0,0.0,0.0,0.34114662,0.0,0.0,0.034028962,0.9639365,0.0,0.0,0.034326084
2020-08,99.2,2.252688172043011,29.787096774193547,97.3,97.3,98.0,99.6,92.6,104.3,5.141129032258059,0.0,0.0,0.6776986,0.0,0.07924188,0.0,0.0,0.0,0.3390424,0.0,0.0,0.037436984,0.9651055,0.0,0.0,0.039704442
2020-09,104.3,1.8322222222222224,27.164444444444445,99.2,97.3,97.3,98.0,91.8,112.1,7.478427612655798,0.0,0.0,0.6525702,0.0,0.09493851,0.0,0.0,0.0,0.31751484,0.0,0.0,0.04927248,0.92753714,0.0,0.0,0.06060479
2020-10,112.1,1.0580645161290323,21.696774193548386,104.3,99.2,97.3,99.6,96.0,114.8,2.4085637823372017,0.0,0.0,0.64283055,0.0,0.11097555,0.0,0.0,0.0,0.30365577,0.0,0.0,0.060991086,0.91216624,0.0,0.0,0.08013347
2020-11,114.8,1.031111111111111,14.504444444444443,112.1,104.3,99.2,98.0,95.6,116.4,1.393728222996523,0.0,0.0,0.61932427,0.0,0.1144765,0.0,0.0,0.0,0.28971422,0.0,0.0,0.064050734,0.87793267,0.0,0.0,0.08684544
2020-12,116.4,0.9161290322580644,8.03978494623656,114.8,112.1,104.3,97.3,97.4,125.0,7.388316151202743,0.0,0.0,0.635622,0.0,0.1140883,0.0,0.0,0.0,0.29825053,0.0,0.0,0.06339032,0.9015022,0.0,0.0,0.08453301
2021-01,125.0,1.4182795698924733,5.776344086021506,116.4,114.8,112.1,97.3,100.7,126.1,0.8799999999999953,0.0,0.0,0.6163368,0.0,0.18663542,0.0,0.06368855,0.0,0.24820483,0.048471577,0.03326527,0.11582032,0.8677485,0.0,0.0,0.17003766
2021-02,126.1,1.138095238095238,5.423809523809523,125.0,116.4,114.8,99.2,99.6,123.9,-1.7446471054718389,0.0,0.0,0.58466905,0.0,0.228767,0.0,0.11034652,0.0,0.20869055,0.08733891,0.06286501,0.14674906,0.81858534,0.0,0.0,0.2220386
2021-03,123.9,1.261290322580645,15.976344086021506,126.1,125.0,116.4,104.3,98.0,126.2,1.856335754640837,0.0,0.0,0.5100419,0.0,0.26750052,0.0,0.16708815,0.0,0.14912534,0.13885424,0.105044276,0.17625101,0.7076549,0.0,0.0,0.27505854
2021-04,126.2,1.487777777777778,20.508888888888887,123.9,126.1,125.0,112.1,99.6,133.7,5.94294770206021,0.0,0.0,0.509074,0.0,0.27206203,0.0,0.17139107,0.0,0.14610356,0.142209,0.107439816,0.17954183,0.70588595,0.0,0.0,0.2804068
