transformer_feat_0,transformer_feat_1,transformer_feat_2,transformer_feat_3,transformer_feat_4,transformer_feat_5,transformer_feat_6,transformer_feat_7,transformer_feat_8,transformer_feat_9,transformer_feat_10,transformer_feat_11,transformer_feat_12,transformer_feat_13,transformer_feat_14,transformer_feat_15,date,target_pct_change
0.0,0.0,0.5676034,0.3665235,0.0,0.0,0.0,0.0,0.5971439,0.0,0.0,0.0,0.8522418,0.0,0.0,0.0,1998-11,-2.4054982817869512
0.0,0.0,0.56135374,0.36709848,0.0,0.0,0.0,0.0,0.5950993,0.0,0.0,0.0,0.8433841,0.0,0.0,0.0,1998-12,0.5281690140845146
0.0,0.0,0.5570249,0.37394562,0.0,0.0,0.0,0.0,0.59869933,0.0,0.0,0.0,0.83798504,0.0,0.0,0.0,1999-01,-3.8528896672504422
0.0,0.0,0.5600477,0.36838967,0.0,0.0,0.0,0.0,0.59558284,0.0,0.0,0.0,0.8416667,0.0,0.0,0.0,1999-02,0.5464480874317018
0.0,0.0,0.5556127,0.37566835,0.0,0.0,0.0,0.0,0.5994763,0.0,0.0,0.0,0.8361654,0.0,0.0,0.0,1999-03,-2.717391304347826
0.0,0.0,0.55192095,0.37964797,0.0,0.0,0.0,0.0,0.6010999,0.0,0.0,0.0,0.83134866,0.0,0.0,0.0,1999-04,-1.6759776536312954
0.0,0.0,0.5540869,0.37868583,0.0,0.0,0.0,0.0,0.60121506,0.0,0.0,0.0,0.8343314,0.0,0.0,0.0,1999-05,1.5151515151515234
0.0,0.0,0.54831034,0.38094792,0.0,0.0,0.0,0.0,0.60067147,0.0,0.0,0.0,0.82634187,0.0,0.0,0.0,1999-06,-4.104477611940303
0.0,0.0,0.5486729,0.38403383,0.0,0.0,0.0,0.0,0.6032164,0.0,0.0,0.0,0.82721186,0.0,0.0,0.0,1999-07,3.1128404669260727
0.0,0.0,0.5495389,0.38255662,0.0,0.0,0.0,0.0,0.60241264,0.0,0.0,0.0,0.82827973,0.0,0.0,0.0,1999-08,-0.7547169811320728
0.0,0.0,0.5499971,0.38590914,0.0,0.0,0.0,0.0,0.6052031,0.0,0.0,0.0,0.82931674,0.0,0.0,0.0,1999-09,-2.0912547528517136
0.0,0.0,0.5511697,0.38084033,0.0,0.0,0.0,0.0,0.60172784,0.0,0.0,0.0,0.8304122,0.0,0.0,0.0,1999-10,-0.3883495145631123
0.0,0.0,0.5468262,0.38597128,0.0,0.0,0.0,0.0,0.60398716,0.0,0.0,0.0,0.8247964,0.0,0.0,0.0,1999-11,-1.7543859649122782
0.0,0.0,0.54855734,0.38175863,0.0,0.0,0.0,0.0,0.6014006,0.0,0.0,0.0,0.826787,0.0,0.0,0.0,1999-12,3.3730158730158792
0.0,0.0,0.5453216,0.3889464,0.0,0.0,0.0,0.0,0.60570145,0.0,0.0,0.0,0.8229877,0.0,0.0,0.0,2000-01,0.1919385796545132
0.0,0.0,0.540989,0.3929662,0.0,0.0,0.0,0.0,0.6071008,0.0,0.0,0.0,0.81726056,0.0,0.0,0.0,2000-02,-0.9578544061302682
0.0,0.0,0.54404205,0.3899511,0.0,0.0,0.0,0.0,0.60597277,0.0,0.0,0.0,0.8212755,0.0,0.0,0.0,2000-03,0.1934235976789058
0.0,0.0,0.54605705,0.38881618,0.0,0.0,0.0,0.0,0.60589343,0.0,0.0,0.0,0.824023,0.0,0.0,0.0,2000-04,1.9305019305019304
0.0,0.0,0.54816234,0.3849008,0.0,0.0,0.0,0.0,0.6036872,0.0,0.0,0.0,0.8265819,0.0,0.0,0.0,2000-05,-2.6515151515151487
0.0,0.0,0.54895204,0.38087106,0.0,0.0,0.0,0.0,0.6008675,0.0,0.0,0.0,0.8272493,0.0,0.0,0.0,2000-06,-3.1128404669260727
0.0,0.0,0.5439655,0.38645908,0.0,0.0,0.0,0.0,0.6032259,0.0,0.0,0.0,0.8207674,0.0,0.0,0.0,2000-07,-2.409638554216859
0.0,0.0,0.5408223,0.38997796,0.0,0.0,0.0,0.0,0.6047099,0.0,0.0,0.0,0.8166813,0.0,0.0,0.0,2000-08,1.6460905349794182
0.0,0.0,0.5406199,0.39107102,0.0,0.0,0.0,0.0,0.6054794,0.0,0.0,0.0,0.8165172,0.0,0.0,0.0,2000-09,3.643724696356284
0.0,0.0,0.54022807,0.3929639,0.0,0.0,0.0,0.0,0.6067956,0.0,0.0,0.0,0.8161739,0.0,0.0,0.0,2000-10,1.7578124999999971
0.0,0.0,0.5394971,0.39348683,0.0,0.0,0.0,0.0,0.6069109,0.0,0.0,0.0,0.8151898,0.0,0.0,0.0,2000-11,3.0710172744721715
0.0,0.0,0.53809196,0.39393494,0.0,0.0,0.0,0.0,0.60669917,0.0,0.0,0.0,0.8132347,0.0,0.0,0.0,2000-12,0.372439478584722
0.0,0.0,0.53718936,0.39491928,0.0,0.0,0.0,0.0,0.607105,0.0,0.0,0.0,0.81205845,0.0,0.0,0.0,2001-01,-1.669758812615953
0.0,0.0,0.534816,0.39698908,0.0,0.0,0.0,0.0,0.6077687,0.0,0.0,0.0,0.808906,0.0,0.0,0.0,2001-02,-1.5094339622641455
0.0,0.0,0.535589,0.39749655,0.0,0.0,0.0,0.0,0.60847163,0.0,0.0,0.0,0.81006753,0.0,0.0,0.0,2001-03,-2.298850574712649
0.0,0.0,0.5382344,0.3956124,0.0,0.0,0.0,0.0,0.6080608,0.0,0.0,0.0,0.8136296,0.0,0.0,0.0,2001-04,1.3725490196078487
0.0,0.0,0.53797185,0.39615077,0.0,0.0,0.0,0.0,0.60837495,0.0,0.0,0.0,0.8133163,0.0,0.0,0.0,2001-05,-1.3539651837524231
0.0,0.0,0.537104,0.3961825,0.0,0.0,0.0,0.0,0.60805357,0.0,0.0,0.0,0.81208074,0.0,0.0,0.0,2001-06,1.3725490196078487
0.0,0.0,0.53412473,0.39713642,0.0,0.0,0.0,0.0,0.6076077,0.0,0.0,0.0,0.80793583,0.0,0.0,0.0,2001-07,-0.1934235976789195
0.0,0.0,0.5339613,0.39802974,0.0,0.0,0.0,0.0,0.6082374,0.0,0.0,0.0,0.80780447,0.0,0.0,0.0,2001-08,-0.7751937984496096
0.0,0.0,0.5350234,0.39714244,0.0,0.0,0.0,0.0,0.60797065,0.0,0.0,0.0,0.8092196,0.0,0.0,0.0,2001-09,-0.3906250000000055
0.0,0.0,0.5343892,0.39809504,0.0,0.0,0.0,0.0,0.6084588,0.0,0.0,0.0,0.80842286,0.0,0.0,0.0,2001-10,1.7647058823529385
0.0,0.0,0.53160626,0.4009468,0.0,0.0,0.0,0.0,0.6095674,0.0,0.0,0.0,0.8047748,0.0,0.0,0.0,2001-11,0.192678227360311
0.0,0.0,0.5319574,0.40084314,0.0,0.0,0.0,0.0,0.6096268,0.0,0.0,0.0,0.80526453,0.0,0.0,0.0,2001-12,-0.5769230769230715
0.0,0.0,0.5324369,0.401219,0.0,0.0,0.0,0.0,0.6101104,0.0,0.0,0.0,0.80599207,0.0,0.0,0.0,2002-01,-2.514506769825927
0.0,0.0,0.5299425,0.4027366,0.0,0.0,0.0,0.0,0.61029625,0.0,0.0,0.0,0.8026038,0.0,0.0,0.0,2002-02,-1.5873015873015817
0.0,0.0,0.53008085,0.4039134,0.0,0.0,0.0,0.0,0.61126685,0.0,0.0,0.0,0.8029358,0.0,0.0,0.0,2002-03,-0.6048387096774279
0.0,0.0,0.5301198,0.40335444,0.0,0.0,0.0,0.0,0.61084753,0.0,0.0,0.0,0.8029275,0.0,0.0,0.0,2002-04,1.8255578093306408
0.0,0.0,0.5307887,0.40305755,0.0,0.0,0.0,0.0,0.61088336,0.0,0.0,0.0,0.8038487,0.0,0.0,0.0,2002-05,3.5856573705179224
0.0,0.0,0.5326902,0.4012332,0.0,0.0,0.0,0.0,0.6102224,0.0,0.0,0.0,0.80635536,0.0,0.0,0.0,2002-06,5.000000000000003
0.0,0.0,0.5343145,0.39988798,0.0,0.0,0.0,0.0,0.6098237,0.0,0.0,0.0,0.8085209,0.0,0.0,0.0,2002-07,6.41025641025641
0.0,0.0,0.538903,0.39641255,0.0,0.0,0.0,0.0,0.60894984,0.0,0.0,0.0,0.81467575,0.0,0.0,0.0,2002-08,9.81067125645438
0.0,0.0,0.5366324,0.39846256,0.0,0.0,0.0,0.0,0.60963905,0.0,0.0,0.0,0.8116677,0.0,0.0,0.0,2002-09,0.9404388714733676
0.0,0.0,0.53981155,0.39639685,0.0,0.0,0.0,0.0,0.6092998,0.0,0.0,0.0,0.8159711,0.0,0.0,0.0,2002-10,-2.1739130434782696
0.0,0.0,0.5424411,0.39520082,0.0,0.0,0.0,0.0,0.609418,0.0,0.0,0.0,0.81958914,0.0,0.0,0.0,2002-11,-5.079365079365084
0.0,0.0,0.5438282,0.39399952,0.0,0.0,0.0,0.0,0.60903656,0.0,0.0,0.0,0.8214324,0.0,0.0,0.0,2002-12,-3.010033444816049
0.0,0.0,0.54369026,0.39294213,0.0,0.0,0.0,0.0,0.6081591,0.0,0.0,0.0,0.8211147,0.0,0.0,0.0,2003-01,-0.3448275862069014
0.0,0.0,0.54684657,0.38757527,0.0,0.0,0.0,0.0,0.60524297,0.0,0.0,0.0,0.82500863,0.0,0.0,0.0,2003-02,-2.249134948096881
0.0,0.0,0.55352086,0.37498772,0.0,0.0,0.0,0.0,0.5981128,0.0,0.0,0.0,0.8331009,0.0,0.0,0.0,2003-03,-0.1769911504424804
0.0,0.0,0.55930626,0.3701145,0.0,0.0,0.0,0.0,0.5966289,0.0,0.0,0.0,0.84080505,0.0,0.0,0.0,2003-04,3.191489361702135
0.0,0.0,0.5674977,0.3623101,0.0,0.0,0.0,0.0,0.59382427,0.0,0.0,0.0,0.85160977,0.0,0.0,0.0,2003-05,-0.8591065292096219
0.0,0.0,0.5704216,0.34898016,0.0,0.0,0.0,0.0,0.5846213,0.0,0.0,0.0,0.8542625,0.0,0.0,0.0,2003-06,-2.0797227036395194
0.0,0.0,0.56774193,0.35167438,0.0,0.0,0.0,0.0,0.58564854,0.0,0.0,0.0,0.85074395,0.0,0.0,0.0,2003-07,6.017699115044245
0.0,0.0,0.5604791,0.3636324,0.0,0.0,0.0,0.0,0.59205437,0.0,0.0,0.0,0.8417395,0.0,0.0,0.0,2003-08,1.0016694490818054
0.0,0.0,0.55967665,0.3653007,0.0,0.0,0.0,0.0,0.5930321,0.0,0.0,0.0,0.84078425,0.0,0.0,0.0,2003-09,0.1652892561983494
0.0,0.0,0.56474465,0.36070493,0.0,0.0,0.0,0.0,0.59147793,0.0,0.0,0.0,0.84749556,0.0,0.0,0.0,2003-10,6.930693069306923
0.0,0.0,0.5613022,0.36020258,0.0,0.0,0.0,0.0,0.58971465,0.0,0.0,0.0,0.84252304,0.0,0.0,0.0,2003-11,1.3888888888888975
0.0,0.0,0.56522125,0.36506978,0.0,0.0,0.0,0.0,0.59506327,0.0,0.0,0.0,0.8486745,0.0,0.0,0.0,2003-12,1.8264840182648443
0.0,0.0,0.5705426,0.35855138,0.0,0.0,0.0,0.0,0.59211457,0.0,0.0,0.0,0.855528,0.0,0.0,0.0,2004-01,0.8968609865470767
0.0,0.0,0.57320875,0.35768455,0.0,0.0,0.0,0.0,0.59250337,0.0,0.0,0.0,0.8592359,0.0,0.0,0.0,2004-02,1.4814814814814816
0.0,0.0,0.5776729,0.35710692,0.0,0.0,0.0,0.0,0.593834,0.0,0.0,0.0,0.86554396,0.0,0.0,0.0,2004-03,2.4817518248175223
0.0,0.0,0.58574,0.34751675,0.0,0.0,0.0,0.0,0.5895907,0.0,0.0,0.0,0.8759673,0.0,0.0,0.0,2004-04,-1.9943019943020024
0.0,0.0,0.592752,0.33006296,0.0,0.0,0.0,0.0,0.57881004,0.0,0.0,0.0,0.8839863,0.0,0.0,0.0,2004-05,-3.488372093023244
0.0,0.0,0.58820117,0.3369227,0.0,0.0,0.0,0.0,0.5823314,0.0,0.0,0.0,0.87827176,0.0,0.0,0.0,2004-06,-8.584337349397595
0.0,0.0,0.59539074,0.33149347,0.0,0.0,0.0,0.0,0.58097494,0.0,0.0,0.0,0.8879173,0.0,0.0,0.0,2004-07,-2.6359143327841865
0.0,0.0,0.5947198,0.33023706,0.0,0.0,0.0,0.0,0.57973015,0.0,0.0,0.0,0.88681597,0.0,0.0,0.0,2004-08,1.5228426395939063
0.0,0.0,0.5981642,0.3313668,0.0,0.0,0.0,0.0,0.58198225,0.0,0.0,0.0,0.8918629,0.0,0.0,0.0,2004-09,-1.1666666666666714
0.0,0.0,0.5951455,0.32651624,0.0,0.0,0.0,0.0,0.5770055,0.0,0.0,0.0,0.8869988,0.0,0.0,0.0,2004-10,1.1804384485666153
0.0,0.0,0.5969746,0.33668813,0.0,0.0,0.0,0.0,0.5856471,0.0,0.0,0.0,0.89077187,0.0,0.0,0.0,2004-11,0.8333333333333334
0.0,0.0,0.5915591,0.33061418,0.0,0.0,0.0,0.0,0.5787632,0.0,0.0,0.0,0.882346,0.0,0.0,0.0,2004-12,0.0
0.0,0.0,0.5878933,0.34592384,0.0,0.0,0.0,0.0,0.58921033,0.0,0.0,0.0,0.8788601,0.0,0.0,0.0,2005-01,-0.3305785123966989
0.0,0.0,0.5798209,0.36126155,0.0,0.0,0.0,0.0,0.5979222,0.0,0.0,0.0,0.86908543,0.0,0.0,0.0,2005-02,1.9900497512437856
